year,region,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90
2016,US,39-9041,Residential Advisors,110330.0,13.31,27690.0,12.29,25570.0,18330.0,39960.0
2016,US,39-9099,"Personal Care and Service Workers, All Other",54520.0,13.2,27460.0,12.22,25420.0,18490.0,38460.0
2016,US,41-1011,First-Line Supervisors of Retail Sales Workers,1194220.0,21.11,43910.0,18.77,39040.0,24530.0,66480.0
2016,US,41-1012,First-Line Supervisors of Non-Retail Sales Workers,252670.0,41.27,85830.0,35.17,73150.0,37730.0,150400.0
2016,US,41-2011,Cashiers,3541010.0,10.43,21680.0,9.7,20180.0,17140.0,28760.0
2016,US,41-2012,Gaming Change Persons and Booth Cashiers,23120.0,12.47,25940.0,11.44,23780.0,18500.0,37330.0
2016,US,41-2021,Counter and Rental Clerks,450330.0,14.13,29390.0,12.29,25550.0,18350.0,46740.0
2016,US,41-2022,Parts Salespersons,248740.0,15.97,33220.0,14.32,29780.0,19090.0,52430.0
2016,US,41-2031,Retail Salespersons,4528550.0,13.07,27180.0,10.9,22680.0,17810.0,41420.0
2016,US,41-3011,Advertising Sales Agents,141100.0,30.61,63660.0,24.22,50380.0,24320.0,115430.0
2016,US,41-3021,Insurance Sales Agents,385700.0,32.58,67760.0,24.03,49990.0,27430.0,128070.0
2016,US,41-3031,"Securities, Commodities, and Financial Services Sales Agents",353780.0,49.17,102260.0,32.36,67310.0,33340.0,
2016,US,41-3041,Travel Agents,68680.0,19.18,39900.0,17.53,36460.0,20670.0,61890.0
2016,US,41-3099,"Sales Representatives, Services, All Other",953870.0,30.32,63070.0,25.23,52490.0,25000.0,113950.0
2016,US,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",328370.0,44.67,92910.0,37.97,78980.0,39930.0,160940.0
2016,US,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1404050.0,32.89,68410.0,27.47,57140.0,27500.0,121080.0
2016,US,41-9011,Demonstrators and Product Promoters,86500.0,14.7,30570.0,12.31,25610.0,19420.0,48480.0
2016,US,41-9012,Models,4390.0,17.58,36560.0,10.51,21870.0,17240.0,52390.0
2016,US,41-9021,Real Estate Brokers,40850.0,38.14,79340.0,27.3,56790.0,24370.0,162260.0
2016,US,41-9022,Real Estate Sales Agents,151840.0,28.54,59360.0,21.2,44090.0,22230.0,112570.0
2016,US,41-9031,Sales Engineers,74330.0,52.35,108880.0,48.08,100000.0,56990.0,166500.0
2016,US,41-9041,Telemarketers,215290.0,13.06,27170.0,11.69,24300.0,18330.0,39310.0
2016,US,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",8040.0,13.76,28630.0,11.7,24330.0,19120.0,47340.0
2016,US,41-9099,"Sales and Related Workers, All Other",81080.0,20.83,43330.0,17.88,37190.0,20810.0,73000.0
2016,US,43-1011,First-Line Supervisors of Office and Administrative Support Workers,1443150.0,27.83,57890.0,26.12,54340.0,32950.0,87690.0
2016,US,43-2011,"Switchboard Operators, Including Answering Service",90910.0,14.29,29720.0,13.47,28030.0,19960.0,42090.0
2016,US,43-2021,Telephone Operators,8860.0,20.69,43030.0,17.79,37000.0,22790.0,66230.0
2016,US,43-2099,"Communications Equipment Operators, All Other",2150.0,20.15,41910.0,19.06,39640.0,24940.0,61720.0
2016,US,43-3011,Bill and Account Collectors,298960.0,18.09,37620.0,17.0,35350.0,23610.0,54970.0
2016,US,43-3021,Billing and Posting Clerks,485220.0,18.06,37570.0,17.38,36150.0,25450.0,52150.0
2016,US,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1566960.0,19.34,40220.0,18.46,38390.0,23880.0,59630.0
2016,US,43-3041,Gaming Cage Workers,18810.0,13.52,28120.0,12.49,25990.0,19750.0,40640.0
2016,US,43-3051,Payroll and Timekeeping Clerks,159650.0,20.95,43580.0,20.38,42390.0,27200.0,62030.0
2016,US,43-3061,Procurement Clerks,72120.0,20.18,41980.0,19.91,41410.0,26880.0,58110.0
2016,US,43-3071,Tellers,496760.0,13.49,28060.0,13.11,27260.0,20810.0,37760.0
2016,US,43-3099,"Financial Clerks, All Other",34540.0,20.13,41870.0,19.01,39540.0,26120.0,60950.0
2016,US,43-4011,Brokerage Clerks,59820.0,25.18,52380.0,23.65,49200.0,33100.0,76390.0
2016,US,43-4021,Correspondence Clerks,6780.0,18.11,37660.0,17.49,36370.0,24340.0,53630.0
2016,US,43-4031,"Court, Municipal, and License Clerks",128620.0,18.83,39160.0,17.63,36670.0,23880.0,57420.0
2016,US,43-4041,"Credit Authorizers, Checkers, and Clerks",37680.0,18.91,39320.0,17.75,36930.0,24890.0,58800.0
2016,US,43-4051,Customer Service Representatives,2707040.0,16.91,35170.0,15.53,32300.0,20810.0,53730.0
2016,US,43-4061,"Eligibility Interviewers, Government Programs",135940.0,20.94,43550.0,20.84,43350.0,29660.0,58810.0
2016,US,43-4071,File Clerks,130950.0,15.03,31260.0,13.99,29090.0,19830.0,47410.0
2016,US,43-4081,"Hotel, Motel, and Resort Desk Clerks",248440.0,11.32,23530.0,10.61,22070.0,17470.0,31850.0
2016,US,43-4111,"Interviewers, Except Eligibility and Loan",186030.0,16.17,33640.0,15.46,32150.0,21400.0,48420.0
2016,US,43-4121,"Library Assistants, Clerical",98560.0,13.2,27450.0,12.12,25220.0,18220.0,40540.0
2016,US,43-4131,Loan Interviewers and Clerks,224340.0,19.37,40300.0,18.57,38630.0,24710.0,58630.0
2016,US,43-4141,New Accounts Clerks,41630.0,17.54,36480.0,16.82,34990.0,25990.0,50010.0
2016,US,43-4151,Order Clerks,176850.0,16.9,35160.0,16.04,33370.0,20820.0,52130.0
2016,US,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",137150.0,19.28,40100.0,18.76,39020.0,25860.0,56440.0
2016,US,43-4171,Receptionists and Information Clerks,997770.0,14.0,29120.0,13.42,27920.0,19530.0,40380.0
2016,US,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,146350.0,18.29,38050.0,16.94,35230.0,21440.0,59270.0
2016,US,43-4199,"Information and Record Clerks, All Other",166850.0,19.28,40090.0,18.87,39260.0,24830.0,56650.0
2016,US,43-5011,Cargo and Freight Agents,88920.0,21.27,44250.0,20.15,41920.0,24660.0,64340.0
2016,US,43-5021,Couriers and Messengers,74120.0,14.39,29920.0,13.54,28170.0,19260.0,44440.0
2016,US,43-5031,"Police, Fire, and Ambulance Dispatchers",95170.0,19.74,41070.0,18.69,38870.0,25100.0,61270.0
2016,US,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",197910.0,19.8,41190.0,18.24,37940.0,23260.0,63420.0
2016,US,43-5041,"Meter Readers, Utilities",34070.0,20.14,41890.0,18.72,38940.0,22950.0,65970.0
2016,US,43-5051,Postal Service Clerks,82030.0,23.25,48360.0,27.3,56790.0,32520.0,57990.0
2016,US,43-5052,Postal Service Mail Carriers,328950.0,24.33,50610.0,27.94,58110.0,33420.0,61100.0
2016,US,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",110770.0,23.9,49710.0,27.03,56220.0,32510.0,57300.0
2016,US,43-5061,"Production, Planning, and Expediting Clerks",321780.0,23.58,49050.0,22.48,46760.0,28140.0,74340.0
2016,US,43-5071,"Shipping, Receiving, and Traffic Clerks",676990.0,15.94,33150.0,14.99,31180.0,21010.0,48760.0
2016,US,43-5081,Stock Clerks and Order Fillers,2016340.0,12.82,26670.0,11.46,23840.0,18190.0,39750.0
2016,US,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",74460.0,14.94,31080.0,13.84,28790.0,19610.0,47280.0
2016,US,43-6011,Executive Secretaries and Executive Administrative Assistants,631610.0,27.84,57910.0,26.86,55860.0,34880.0,83070.0
2016,US,43-6012,Legal Secretaries,191200.0,23.03,47900.0,21.24,44180.0,26970.0,75530.0
2016,US,43-6013,Medical Secretaries,556820.0,16.85,35060.0,16.22,33730.0,23220.0,49730.0
2016,US,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2295510.0,17.38,36140.0,16.74,34820.0,21470.0,53060.0
2016,US,43-9011,Computer Operators,46810.0,21.1,43880.0,20.32,42270.0,24360.0,63430.0
2016,US,43-9021,Data Entry Keyers,194810.0,15.21,31640.0,14.47,30100.0,20810.0,45360.0
2016,US,43-9022,Word Processors and Typists,67230.0,19.22,39970.0,18.63,38740.0,26140.0,55810.0
2016,US,43-9031,Desktop Publishers,13090.0,21.34,44380.0,19.76,41090.0,23230.0,70290.0
2016,US,43-9041,Insurance Claims and Policy Processing Clerks,274350.0,19.61,40780.0,18.48,38430.0,26510.0,59310.0
2016,US,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",91530.0,14.7,30580.0,14.02,29160.0,19110.0,45220.0
2016,US,43-9061,"Office Clerks, General",2955550.0,15.87,33010.0,14.7,30580.0,19300.0,50410.0
2016,US,43-9071,"Office Machine Operators, Except Computer",58160.0,15.57,32390.0,14.64,30460.0,20530.0,48240.0
2016,US,43-9081,Proofreaders and Copy Markers,11430.0,19.06,39640.0,17.77,36960.0,21660.0,60530.0
2016,US,43-9111,Statistical Assistants,10900.0,23.22,48300.0,22.53,46850.0,30190.0,69480.0
2016,US,43-9199,"Office and Administrative Support Workers, All Other",216650.0,17.33,36040.0,16.36,34020.0,20170.0,55210.0
2016,US,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",19550.0,23.47,48820.0,21.79,45320.0,26570.0,76270.0
2016,US,45-2011,Agricultural Inspectors,14710.0,21.28,44260.0,20.58,42800.0,26580.0,63840.0
2016,US,45-2021,Animal Breeders,1270.0,20.35,42340.0,17.16,35690.0,22730.0,73130.0
2016,US,45-2041,"Graders and Sorters, Agricultural Products",38780.0,11.68,24280.0,10.83,22520.0,18260.0,33750.0
2016,US,45-2091,Agricultural Equipment Operators,28700.0,14.63,30430.0,13.87,28850.0,19540.0,43690.0
2016,US,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",273450.0,11.45,23820.0,10.58,22000.0,19450.0,30940.0
2016,US,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",35670.0,12.9,26840.0,11.79,24520.0,17940.0,39230.0
2016,US,45-2099,"Agricultural Workers, All Other",5040.0,16.88,35120.0,14.98,31160.0,19850.0,54520.0
2016,US,45-3011,Fishers and Related Fishing Workers,520.0,14.78,30740.0,13.04,27110.0,17660.0,48080.0
2016,US,45-4011,Forest and Conservation Workers,7170.0,15.0,31200.0,12.95,26940.0,19100.0,49150.0
2016,US,45-4021,Fallers,5370.0,20.62,42900.0,17.96,37370.0,24090.0,71590.0
2016,US,45-4022,Logging Equipment Operators,27250.0,18.69,38880.0,18.03,37490.0,23680.0,56110.0
2016,US,45-4023,Log Graders and Scalers,3020.0,18.34,38150.0,17.83,37090.0,23590.0,53110.0
2016,US,45-4029,"Logging Workers, All Other",3010.0,19.5,40560.0,18.73,38950.0,25640.0,57430.0
2016,US,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,538220.0,32.71,68040.0,30.28,62980.0,40010.0,102880.0
2016,US,47-2011,Boilermakers,16660.0,29.9,62200.0,29.84,62060.0,37690.0,85800.0
2016,US,47-2021,Brickmasons and Blockmasons,64370.0,25.69,53440.0,23.68,49250.0,30070.0,84100.0
2016,US,47-2022,Stonemasons,13190.0,20.98,43650.0,19.13,39780.0,23650.0,65790.0
2016,US,47-2031,Carpenters,676980.0,23.24,48340.0,20.96,43600.0,27070.0,79480.0
2016,US,47-2041,Carpet Installers,25660.0,21.3,44310.0,18.4,38280.0,20810.0,80440.0
2016,US,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",10340.0,20.37,42370.0,18.19,37840.0,23260.0,68720.0
2016,US,47-2043,Floor Sanders and Finishers,4590.0,18.7,38890.0,17.72,36860.0,22470.0,59660.0
2016,US,47-2044,Tile and Marble Setters,36830.0,21.52,44770.0,19.45,40460.0,24200.0,71260.0
2016,US,47-2051,Cement Masons and Concrete Finishers,173920.0,21.02,43720.0,18.84,39180.0,26590.0,68470.0
2016,US,47-2053,Terrazzo Workers and Finishers,3420.0,22.11,45990.0,19.68,40930.0,25980.0,75470.0
2016,US,47-2061,Construction Laborers,912100.0,18.22,37890.0,16.07,33430.0,21510.0,62600.0
2016,US,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",51880.0,21.06,43800.0,18.74,38970.0,26150.0,70270.0
2016,US,47-2072,Pile-Driver Operators,3570.0,29.68,61740.0,26.48,55070.0,31740.0,98840.0
2016,US,47-2073,Operating Engineers and Other Construction Equipment Operators,356750.0,24.31,50560.0,22.06,45890.0,29730.0,80200.0
2016,US,47-2081,Drywall and Ceiling Tile Installers,93180.0,22.79,47400.0,19.75,41090.0,26830.0,79660.0
2016,US,47-2082,Tapers,18480.0,25.86,53790.0,23.56,48990.0,29320.0,90260.0
2016,US,47-2111,Electricians,607120.0,27.24,56650.0,25.35,52720.0,31800.0,90420.0
2016,US,47-2121,Glaziers,47140.0,22.72,47260.0,20.16,41920.0,26820.0,81050.0
2016,US,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",29500.0,18.99,39490.0,17.15,35660.0,23380.0,61520.0
2016,US,47-2132,"Insulation Workers, Mechanical",27270.0,24.57,51100.0,21.84,45430.0,28920.0,84230.0
2016,US,47-2141,"Painters, Construction and Maintenance",217280.0,19.96,41510.0,18.06,37570.0,24860.0,63670.0
2016,US,47-2142,Paperhangers,3190.0,17.53,36470.0,16.23,33770.0,24250.0,53560.0
2016,US,47-2151,Pipelayers,39620.0,20.61,42860.0,18.47,38410.0,26320.0,67550.0
2016,US,47-2152,"Plumbers, Pipefitters, and Steamfitters",411870.0,26.94,56030.0,24.74,51450.0,30430.0,90530.0
2016,US,47-2161,Plasterers and Stucco Masons,22810.0,21.19,44070.0,18.7,38890.0,26820.0,71290.0
2016,US,47-2171,Reinforcing Iron and Rebar Workers,20020.0,25.77,53600.0,22.89,47600.0,29720.0,89980.0
2016,US,47-2181,Roofers,116410.0,20.23,42080.0,18.15,37760.0,25040.0,64630.0
2016,US,47-2211,Sheet Metal Workers,134450.0,24.56,51080.0,22.57,46940.0,26640.0,85340.0
2016,US,47-2221,Structural Iron and Steel Workers,69440.0,26.94,56040.0,24.91,51800.0,30440.0,91830.0
2016,US,47-2231,Solar Photovoltaic Installers,8870.0,20.43,42500.0,18.87,39240.0,27970.0,60570.0
2016,US,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",23950.0,16.16,33610.0,14.7,30570.0,21360.0,49990.0
2016,US,47-3012,Helpers--Carpenters,35890.0,14.52,30200.0,13.85,28810.0,19690.0,43030.0
2016,US,47-3013,Helpers--Electricians,71890.0,14.89,30980.0,14.2,29530.0,20110.0,44450.0
2016,US,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",10780.0,13.83,28760.0,13.13,27310.0,20370.0,39670.0
2016,US,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",54080.0,14.73,30640.0,13.96,29030.0,20570.0,43470.0
2016,US,47-3016,Helpers--Roofers,10190.0,13.89,28890.0,13.3,27670.0,20330.0,39110.0
2016,US,47-3019,"Helpers, Construction Trades, All Other",21820.0,15.12,31450.0,14.07,29270.0,20000.0,46220.0
2016,US,47-4011,Construction and Building Inspectors,94960.0,29.45,61250.0,28.12,58480.0,34830.0,94220.0
2016,US,47-4021,Elevator Installers and Repairers,22240.0,36.95,76860.0,37.93,78890.0,37890.0,114980.0
2016,US,47-4031,Fence Erectors,21500.0,17.49,36380.0,15.94,33150.0,21800.0,58080.0
2016,US,47-4041,Hazardous Materials Removal Workers,44280.0,21.88,45500.0,19.54,40640.0,26630.0,74160.0
2016,US,47-4051,Highway Maintenance Workers,143320.0,19.01,39540.0,18.33,38130.0,24470.0,56820.0
2016,US,47-4061,Rail-Track Laying and Maintenance Equipment Operators,14250.0,25.39,52810.0,25.95,53970.0,32500.0,72810.0
2016,US,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,26320.0,18.69,38870.0,17.51,36430.0,23150.0,59290.0
2016,US,47-4091,Segmental Pavers,1720.0,16.42,34160.0,16.12,33530.0,21820.0,50900.0
2016,US,47-4099,"Construction and Related Workers, All Other",35340.0,19.46,40480.0,17.73,36890.0,24340.0,61940.0
2016,US,47-5011,"Derrick Operators, Oil and Gas",11580.0,24.59,51140.0,23.14,48130.0,33790.0,75520.0
2016,US,47-5012,"Rotary Drill Operators, Oil and Gas",17400.0,27.47,57140.0,26.17,54430.0,31140.0,87170.0
2016,US,47-5013,"Service Unit Operators, Oil, Gas, and Mining",42890.0,25.73,53520.0,23.37,48610.0,31950.0,79770.0
2016,US,47-5021,"Earth Drillers, Except Oil and Gas",18500.0,24.64,51240.0,21.33,44360.0,29480.0,75880.0
2016,US,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",6310.0,26.24,54580.0,25.08,52170.0,34630.0,78660.0
2016,US,47-5041,Continuous Mining Machine Operators,12030.0,25.31,52650.0,24.92,51840.0,34500.0,74240.0
2016,US,47-5042,Mine Cutting and Channeling Machine Operators,5930.0,24.36,50670.0,24.95,51900.0,28980.0,73280.0
2016,US,47-5049,"Mining Machine Operators, All Other",2160.0,24.14,50220.0,23.08,48010.0,32830.0,73920.0
2016,US,47-5051,"Rock Splitters, Quarry",3770.0,16.76,34860.0,16.36,34020.0,21900.0,49370.0
2016,US,47-5061,"Roof Bolters, Mining",3930.0,27.94,58110.0,27.3,56780.0,43760.0,76640.0
2016,US,47-5071,"Roustabouts, Oil and Gas",51290.0,19.46,40480.0,17.95,37340.0,26060.0,60600.0
2016,US,47-5081,Helpers--Extraction Workers,17660.0,17.87,37160.0,17.21,35790.0,24140.0,51220.0
2016,US,47-5099,"Extraction Workers, All Other",4320.0,24.6,51170.0,23.44,48750.0,27100.0,74700.0
2016,US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",453330.0,32.08,66730.0,30.55,63540.0,38450.0,100480.0
2016,US,49-2011,"Computer, Automated Teller, and Office Machine Repairers",102170.0,18.95,39410.0,17.84,37100.0,22770.0,60260.0
2016,US,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",14120.0,25.78,53620.0,25.23,52480.0,31190.0,78930.0
2016,US,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",228430.0,26.21,54520.0,25.79,53640.0,30370.0,79500.0
2016,US,49-2091,Avionics Technicians,17330.0,29.51,61390.0,29.21,60760.0,39510.0,83260.0
2016,US,49-2092,"Electric Motor, Power Tool, and Related Repairers",17050.0,21.5,44720.0,19.99,41570.0,25040.0,71260.0
2016,US,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",13960.0,28.77,59840.0,28.5,59280.0,37210.0,83450.0
2016,US,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",67390.0,27.4,56990.0,27.04,56250.0,34650.0,80160.0
2016,US,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",23060.0,35.84,74540.0,36.38,75670.0,50900.0,98890.0
2016,US,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",11750.0,16.44,34200.0,15.49,32220.0,20810.0,50770.0
2016,US,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,25550.0,18.91,39340.0,17.99,37410.0,23050.0,59640.0
2016,US,49-2098,Security and Fire Alarm Systems Installers,67700.0,21.95,45660.0,21.31,44330.0,27610.0,65470.0
2016,US,49-3011,Aircraft Mechanics and Service Technicians,128570.0,29.42,61190.0,28.93,60170.0,35960.0,87880.0
2016,US,49-3021,Automotive Body and Related Repairers,143940.0,21.72,45180.0,19.97,41540.0,24880.0,70620.0
2016,US,49-3022,Automotive Glass Installers and Repairers,18610.0,17.38,36140.0,16.51,34340.0,22480.0,51540.0
2016,US,49-3023,Automotive Service Technicians and Mechanics,647380.0,19.9,41400.0,18.5,38470.0,21470.0,64070.0
2016,US,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,254280.0,22.45,46710.0,21.72,45170.0,29070.0,67550.0
2016,US,49-3041,Farm Equipment Mechanics and Service Technicians,35110.0,18.9,39310.0,18.18,37820.0,24690.0,57420.0
2016,US,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",123570.0,24.43,50810.0,23.73,49370.0,32610.0,72740.0
2016,US,49-3043,Rail Car Repairers,22090.0,25.77,53590.0,26.44,55000.0,31390.0,76220.0
2016,US,49-3051,Motorboat Mechanics and Service Technicians,20260.0,19.65,40860.0,18.65,38780.0,23650.0,61200.0
2016,US,49-3052,Motorcycle Mechanics,16000.0,17.81,37040.0,16.69,34720.0,22370.0,56350.0
2016,US,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,33020.0,16.98,35320.0,16.22,33730.0,21680.0,51360.0
2016,US,49-3091,Bicycle Repairers,12560.0,13.71,28520.0,13.28,27630.0,19180.0,39150.0
2016,US,49-3092,Recreational Vehicle Service Technicians,13520.0,18.29,38040.0,17.51,36430.0,23430.0,56610.0
2016,US,49-3093,Tire Repairers and Changers,109350.0,13.05,27150.0,12.04,25040.0,18610.0,39040.0
2016,US,49-9011,Mechanical Door Repairers,19840.0,19.43,40420.0,18.5,38480.0,25960.0,58000.0
2016,US,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",45740.0,27.01,56180.0,26.21,54520.0,31180.0,86420.0
2016,US,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",294730.0,23.23,48320.0,22.07,45910.0,28440.0,73350.0
2016,US,49-9031,Home Appliance Repairers,33480.0,19.42,40390.0,18.06,37570.0,22260.0,62600.0
2016,US,49-9041,Industrial Machinery Mechanics,334490.0,24.95,51890.0,24.06,50040.0,32290.0,76110.0
2016,US,49-9043,"Maintenance Workers, Machinery",89630.0,22.11,46000.0,21.42,44550.0,27440.0,66240.0
2016,US,49-9044,Millwrights,39670.0,25.94,53950.0,25.21,52440.0,32680.0,78390.0
2016,US,49-9045,"Refractory Materials Repairers, Except Brickmasons",1540.0,22.6,47000.0,21.74,45230.0,29310.0,66710.0
2016,US,49-9051,Electrical Power-Line Installers and Repairers,117670.0,32.29,67160.0,32.7,68010.0,36610.0,98190.0
2016,US,49-9052,Telecommunications Line Installers and Repairers,100080.0,26.3,54700.0,25.28,52590.0,28010.0,83260.0
2016,US,49-9061,Camera and Photographic Equipment Repairers,3760.0,21.12,43920.0,19.74,41060.0,24730.0,66150.0
2016,US,49-9062,Medical Equipment Repairers,43370.0,24.48,50910.0,23.11,48070.0,29130.0,78520.0
